6.373699425585940048e+00 2.663735168100561168e+01
4.010181296895517278e+00 2.145257950915325296e+01
6.013543017756234121e+00 2.561406325076613300e+01
9.986648521948056967e+00 4.065439338902932320e+01
1.618847667603775520e+00 1.154659365063852938e+01
8.112207941573736036e+00 3.105992676482412307e+01
5.216583425978954303e+00 2.203674269039878197e+01
1.833200800351530990e-01 3.071101629519759513e+00
4.710333549219665628e+00 2.029906674788003684e+01
8.111599830247678611e+00 2.987205472243869053e+01
2.098172975912999672e+00 1.085234429050720095e+01
7.462756303577356753e+00 2.846462581748687626e+01
5.569333228924707946e+00 2.245045864273990333e+01
8.237143448634576259e-01 8.767908976546749500e+00
6.221716256310811488e+00 2.096399969845619538e+01
7.578193499247612763e+00 3.035956781253490533e+01
4.375382177225387359e+00 2.206362971408403695e+01
4.974883531170308792e+00 1.830756601890799828e+01
4.745465836928946857e+00 1.517667966636157573e+01
1.414610082465869167e+00 9.224205343029819204e+00
5.486588505803348781e+00 2.318895913628527694e+01
1.057961295445616345e+00 7.305637150507056532e+00
4.874388874315462417e+00 2.277288011069551033e+01
8.451616904216040282e+00 3.773028806000969837e+01
3.251032162580781204e+00 1.600978673899314586e+01
1.125857765748644601e+00 6.926631751887237343e+00
9.171704591810309282e+00 3.230394101196034740e+01
2.754068717973434666e-01 2.174778176896792647e+00
3.608767414883130797e+00 1.617624750017002100e+01
2.580710170028761574e+00 1.623620392912212651e+01
3.287676519436938172e+00 1.762261055585333480e+01
8.105330084810224989e+00 3.260154076864088069e+01
2.662080219646342449e+00 1.510316637552592312e+01
1.882388231478748786e+00 1.228013850499696247e+01
7.605721265502962680e+00 3.124616219378556536e+01
4.896580799580096510e+00 1.864897288574611878e+01
3.327698649688570764e+00 1.438240536448101636e+01
1.852932420164311589e+00 5.449251462044141903e+00
4.135650688020207077e+00 2.034411625432859339e+01
4.349806457443794017e+00 1.720506618095006601e+01
4.693338327731984450e+00 2.204859953790769467e+01
2.893637692030673669e+00 1.212699295096111740e+01
3.109520190306168885e+00 1.484751201233294360e+01
7.350986238582624566e+00 2.813957189147416926e+01
3.209517781376556300e+00 1.415283935502418267e+01
3.520909297069777288e+00 1.674902104254899626e+01
4.938878938239243510e+00 1.981474929099288929e+01
9.946962498589687840e+00 3.885655637039013754e+01
9.412447117519475270e+00 4.115382036121707898e+01
5.671739530188606437e+00 2.473958201777011467e+01
4.243212040538757446e-01 6.908134565509774561e+00
7.872407714216156371e+00 3.147234220894203105e+01
4.204178490718920358e+00 2.131952978041099556e+01
3.897761221728216263e+00 1.721023550250111001e+01
8.451955592303461273e+00 3.379790099315690100e+01
1.963647207202070533e+00 7.431810639677941310e+00
5.733107290958994184e-02 4.976488506815441859e-01
3.380372716168138503e+00 1.729537445219449765e+01
5.042337962924325900e+00 2.086324935012426351e+01
9.868277755503937598e+00 3.693869409095764667e+01
3.270582739969520869e+00 1.668323626708312446e+01
2.248612381947341365e+00 1.255572080822929593e+01
6.723942691493355994e+00 3.000917366276228293e+01
7.557514445191654495e+00 2.810468296195618976e+01
2.055869767644475932e+00 1.230840252072525054e+01
8.960049539148604580e+00 3.382345935227286304e+01
5.788632217689637649e+00 2.586989343402908403e+01
7.693226152259400763e+00 2.955308293862648483e+01
3.741256247465724272e+00 1.589771505937266483e+01
2.282372427003332760e+00 6.843628865562832786e+00
4.283674409501001534e+00 1.663023744015137950e+01
5.174278671067670032e+00 2.141754651370755624e+01
8.346452310214843351e+00 3.431439816829716705e+01
1.001347034270907432e+00 6.024272381805314325e+00
9.661114195594644016e+00 3.696669176338501472e+01
3.785853000829658477e+00 1.489768706651173602e+01
4.828404391740437340e-01 5.217519203895863100e+00
7.836780649779694130e+00 3.022940920411268095e+01
6.114322319723086707e+00 2.515125868292768274e+01
4.063082726004225265e+00 1.710575656203517525e+01
1.763021633588008896e+00 1.374392110177616466e+01
5.249574464090938086e+00 2.055661276520907776e+01
7.740187729382494553e+00 3.399990884580721229e+01
1.886397438765780032e+00 1.347722377033018049e+01
6.163891349962814736e+00 2.465536734414641629e+01
1.407644896547367575e+00 1.106257474273961527e+01
9.035978395592431767e+00 3.849076820107051589e+01
4.261932137891793815e+00 1.700077555805080465e+01
5.164743852990000050e+00 2.211143164883282353e+01
6.223313881186877339e+00 2.285438089983098919e+01
6.863286860063466222e+00 2.541909250055858394e+01
8.271571499106663339e+00 3.226384785363487850e+01
2.066299607057093812e+00 1.194514941156768373e+01
8.148187587926177144e+00 3.079617848478502751e+01
4.107307067841570181e-01 8.069436094903318590e+00
2.056357165533221121e+00 1.465410859661279019e+01
5.113535356405193966e+00 2.272685925593193446e+01
4.278672100154907731e+00 2.156985685881393877e+01
8.746239159521895790e-01 7.973799334103748748e+00
2.196477599087564236e+00 1.083200823019475934e+01
6.606279571267413608e+00 2.548472479062720097e+01
1.573196076382876729e-01 3.506663797651711878e+00
9.618865168715878156e+00 3.953449599218526345e+01
1.335608889043140568e+00 1.201568240946785515e+01
7.590724739572427993e+00 3.018279632011024205e+01
8.313597083144852462e-01 5.433433743238971658e+00
2.969166586834615096e-01 2.409575516032966824e+00
7.274585655154358399e+00 2.823798359556923643e+01
7.949596036855178127e+00 3.292289464814685829e+01
1.399589838425505661e+00 9.035304107104906279e+00
8.897942762828542129e+00 3.759854342289973061e+01
4.298889945396933143e-01 9.013059405791359779e+00
4.356791313016344702e+00 2.150568423616975267e+01
8.062807212864274931e+00 3.271828172437879800e+01
6.013948921991721264e+00 2.332659068054546836e+01
6.861061232760667927e+00 2.822747172718770514e+01
2.839124467817388808e-01 6.129386963908293851e+00
6.926689760007784358e+00 3.182170244341043741e+01
6.759136488277902366e+00 2.909551426405430163e+01
8.635673532539943409e+00 3.635303946186753876e+01
5.050583113034176286e+00 2.057013445698763121e+01
8.433304846528567822e+00 3.661587909805840013e+01
2.216108325111174615e+00 1.107004243881784689e+01
6.085548539384543432e+00 2.470614296002938559e+01
5.444851476829751569e+00 2.073525314898102323e+01
2.297452107618393136e+00 1.072911219832782415e+01
3.656677446481044758e+00 1.322733644031239919e+01
2.585421528141655045e+00 1.436254351386612882e+01
4.613817171357657898e+00 1.908699094970448940e+01
2.825558301349666568e+00 1.232788279143179544e+01
7.410287127101719662e+00 3.300134633613046020e+01
9.427184647801166051e+00 3.345120828629441689e+01
3.885948332094000257e+00 1.736904216052083427e+01
4.997473517999303283e+00 2.022601708964846168e+01
3.782556296644790095e+00 2.023559729279236663e+01
6.212334375660860886e+00 2.596787595803837689e+01
2.968085893733255709e+00 1.448141953518135416e+01
1.383515645049605558e+00 1.058331257338742404e+01
8.310921339616050840e-01 7.965532779409658204e+00
1.026531744797571921e+00 7.669728608494668975e+00
5.487464540973600258e+00 2.222283332106562526e+01
7.527899082690775678e+00 2.940952968412323187e+01
8.767909263159504363e+00 3.371510388251008550e+01
2.281083392888266559e+00 1.245598348721696880e+01
4.918011127624934531e+00 2.189661638247160624e+01
6.013539315004336139e+00 2.712437883544725992e+01
6.543455263594212035e+00 2.696740838102528315e+01
2.821058950522124853e+00 1.358946849102931331e+01
2.061106792269339572e+00 1.201272470064336062e+01
6.173810204437033988e+00 2.593670302358320967e+01
3.288738886886596546e+00 9.634297674415797985e+00
3.201514629144105228e+00 1.298616459533366374e+01
1.179058806782401492e+00 5.624647698217177805e+00
7.097676084463047097e+00 2.873417536785786197e+01
6.576249640039524280e+00 3.043959321903762572e+01
1.704534464289586548e-01 2.378258649552477344e+00
2.503744124017845074e+00 1.181112377129371716e+01
8.383248585142244469e-01 5.238407864030221184e+00
7.452461151247790738e+00 2.870217405728982740e+01
6.905935993133855533e+00 2.658066187883608933e+01
5.382613554746117579e+00 2.051804864304420661e+01
8.199478871677410297e+00 3.371049705656302820e+01
7.482250959987275962e+00 2.915099377258678004e+01
2.157983191036574322e+00 1.303375382517025116e+01
8.512628934207024045e+00 3.382257565942600053e+01
8.518003612504857713e+00 3.526138907008176915e+01
8.778930808039596911e+00 3.237066476710410257e+01
3.880271002884945197e+00 1.518977806641282768e+01
8.594343103307842568e+00 3.285703317373348398e+01
6.464950868851945032e+00 2.702619160829701173e+01
2.735189637483355973e+00 1.243876568342132138e+01
3.429822939341118371e+00 1.696396506330448517e+01
8.025674774841215608e+00 3.333352574916745681e+01
8.728891305603388773e+00 3.305351448319679974e+01
5.302691351554262411e+00 2.275857196252785286e+01
9.820337113505168247e+00 3.671975067572383722e+01
1.153069407391473788e+00 7.312696942308552828e+00
4.091347201770134667e-01 8.033900762257372818e+00
6.369249586524836637e+00 2.754416438501294095e+01
5.216353508312216114e+00 2.062939861256523955e+01
1.852817791504277611e+00 9.677907307805893922e+00
2.071046663759583684e+00 1.101635431321037473e+01
8.614672552629675906e+00 3.430363656754975210e+01
4.557132597578227973e+00 2.172138680040064074e+01
9.681976944012275155e+00 3.750802435982649286e+01
3.704566786920676869e+00 1.566653184973965196e+01
4.927486864151450874e+00 2.170046043902596011e+01
5.794007571543834167e+00 1.999753280236632591e+01
1.459243513657875191e+00 1.168792846705792954e+01
8.715251721093173032e+00 3.407787859969601385e+01
2.291062199510017550e+00 1.294425060450209308e+01
9.615329411610673560e+00 3.715243431803162366e+01
6.330816302140862106e+00 2.918699632094249807e+01
6.869029972243408722e+00 2.570219667559604559e+01
3.513816070352278942e+00 1.897917290823602343e+01
8.161943967833801494e+00 3.220055883224247140e+01
7.232076771081422883e+00 2.780347773071625639e+01
4.940823197193964234e+00 2.087058717541023256e+01
2.727853585816760962e+00 1.524602162946434447e+01
6.536776024399809870e+00 2.671257969334696014e+01
4.246854519455467436e-01 6.954949902398790407e+00
5.415961306721569279e+00 2.411950275192612736e+01
5.753409015776094648e+00 2.247042236767568468e+01
9.482928240420475774e+00 3.446348902011976634e+01
3.198554455741815516e+00 1.411546033604364858e+01
4.008707279094785747e+00 1.793170389353698368e+01
3.604772762032078859e+00 1.584147523871205365e+01
6.821609063874386258e+00 2.467070922814241385e+01
2.953034616619691910e+00 1.450782492318928441e+01
6.044360094099548775e+00 2.573987064438427552e+01
7.303206884381215680e+00 2.930228234864123849e+01
4.504129136583192583e+00 1.795899571865010458e+01
5.763164629624039748e+00 2.121834492617035650e+01
7.903851388847254356e+00 3.225968744680091760e+01
8.044477761851997144e+00 3.249123254403519923e+01
8.689764556635534376e+00 3.565518956009622542e+01
7.904792935985748059e+00 3.348557434215440054e+01
4.588347163221190073e+00 1.915292550491508550e+01
5.790836621777206261e+00 2.905044241970143659e+01
6.658515110630256473e+00 2.655967769400373157e+01
9.866731892484004174e-01 8.141984718609373672e+00
4.454558205667177084e+00 1.613720211798151993e+01
4.202528272215579896e+00 1.610495035730019353e+01
7.653409738497650494e+00 3.014617298015123481e+01
8.910381553575817293e+00 3.463826591513421249e+01
6.439357125065714449e+00 2.977819847483722526e+01
3.544806538411680030e+00 1.586505441876841616e+01
4.850619741365374438e+00 2.259334501526961603e+01
1.535227553515424725e+00 9.457458462045757130e+00
4.599156764560707877e-01 2.104064056184008269e+00
9.024254383625510911e+00 3.636932826369701388e+01
8.423845013085465183e+00 3.372749823258845225e+01
5.489243604666205201e-01 6.663436300367631127e+00
3.178243750621165820e+00 1.361302503316714585e+01
3.572179363429406340e-01 7.412360879246273626e+00
5.510438328820513654e+00 2.365036062998484212e+01
7.142599879874691027e+00 2.600314318358502064e+01
5.037538371177721963e+00 1.926838421520623257e+01
1.096762367644462666e+00 1.249934396955255345e+01
5.365952051240828524e+00 2.068991462182966146e+01
1.587581715494079670e+00 1.246975561367757379e+01
2.311819191109454330e-01 9.356790203609133272e-02
5.713790339645940186e+00 2.172008909183346148e+01
9.848048759745303471e+00 3.798305371186737034e+01
1.550185752896289237e+00 8.984008138314582226e+00
3.081053073757966665e+00 1.712358008503197837e+01
8.435479274246956649e+00 3.307759818634457361e+01
2.616210516852579548e-01 5.859769077428905071e+00
3.017727542084676084e+00 1.429545671284393826e+01
3.392801416932813563e+00 1.648627299837767168e+01
3.660798210742375325e+00 1.345931843354851409e+01
5.858159426914929746e+00 2.511956106104660336e+01
3.402927501834347446e+00 1.981777303826281056e+01
2.441877780395041775e+00 9.908325582999493619e+00
7.964514179385141723e+00 3.187366864522826404e+01
8.011116336070498889e+00 3.192832963269609792e+01
8.364052026125426309e+00 2.984592390072743484e+01
8.573892581690408576e+00 3.268516061927480365e+01
6.975892393707800565e+00 2.972660626195945710e+01
2.159587871178940688e+00 1.301589069104601748e+01
8.006506008081013093e+00 3.439212930045856353e+01
4.662064900684269375e+00 2.003158848625658806e+01
2.703370731640597491e+00 1.195244261951923548e+01
6.771079219190171194e+00 2.604115090190688520e+01
8.391208602775803271e+00 3.383321340635763619e+01
3.840097510224764754e+00 1.872723656830851269e+01
1.228167872258868476e+00 6.839954004320622616e+00
5.320348056065576259e+00 1.933979073038278074e+01
1.219758744063149658e+00 5.362479198222282584e+00
4.618306231801312833e+00 2.288991028904026948e+01
7.440773099788442480e+00 3.103505322923204801e+01
7.618282022324245339e+00 3.018642537217047916e+01
6.866089702176070286e-01 5.468774639242770519e+00
9.851144901086628991e+00 3.766731233217219454e+01
9.539280727342413613e+00 3.971570580236252113e+01
2.012082475249050706e+00 1.438806705971574829e+01
1.553654404539632772e+00 6.784947749329194977e+00
